sequence,frame,image_path,gt_id_path,pred_path,status
00001,frame001511-1581623941_450,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001511-1581623941_450.jpg,,00001/frame001511-1581623941_450/pred_traversable.png,no_boxes
00001,frame001512-1581623941_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001512-1581623941_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001512-1581623941_550.png,00001/frame001512-1581623941_550/pred_traversable.png,no_boxes
00001,frame001513-1581623941_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001513-1581623941_649.jpg,,00001/frame001513-1581623941_649/pred_traversable.png,no_boxes
00001,frame001514-1581623941_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001514-1581623941_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001514-1581623941_750.png,00001/frame001514-1581623941_750/pred_traversable.png,no_boxes
00001,frame001515-1581623941_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001515-1581623941_849.jpg,,00001/frame001515-1581623941_849/pred_traversable.png,no_boxes
00001,frame001516-1581623941_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001516-1581623941_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001516-1581623941_950.png,00001/frame001516-1581623941_950/pred_traversable.png,no_boxes
00001,frame001517-1581623942_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001517-1581623942_049.jpg,,00001/frame001517-1581623942_049/pred_traversable.png,no_boxes
00001,frame001518-1581623942_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001518-1581623942_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001518-1581623942_149.png,00001/frame001518-1581623942_149/pred_traversable.png,no_boxes
00001,frame001519-1581623942_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001519-1581623942_250.jpg,,00001/frame001519-1581623942_250/pred_traversable.png,no_boxes
00001,frame001520-1581623942_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001520-1581623942_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001520-1581623942_350.png,00001/frame001520-1581623942_350/pred_traversable.png,no_boxes
00001,frame001521-1581623942_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001521-1581623942_449.jpg,,00001/frame001521-1581623942_449/pred_traversable.png,no_boxes
00001,frame001522-1581623942_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001522-1581623942_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001522-1581623942_550.png,00001/frame001522-1581623942_550/pred_traversable.png,no_boxes
00001,frame001523-1581623942_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001523-1581623942_649.jpg,,00001/frame001523-1581623942_649/pred_traversable.png,no_boxes
00001,frame001524-1581623942_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001524-1581623942_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001524-1581623942_750.png,00001/frame001524-1581623942_750/pred_traversable.png,no_boxes
00001,frame001525-1581623942_850,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001525-1581623942_850.jpg,,00001/frame001525-1581623942_850/pred_traversable.png,no_boxes
00001,frame001526-1581623942_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001526-1581623942_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001526-1581623942_950.png,00001/frame001526-1581623942_950/pred_traversable.png,no_boxes
00001,frame001527-1581623943_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001527-1581623943_049.jpg,,00001/frame001527-1581623943_049/pred_traversable.png,no_boxes
00001,frame001528-1581623943_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001528-1581623943_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001528-1581623943_149.png,00001/frame001528-1581623943_149/pred_traversable.png,no_boxes
00001,frame001529-1581623943_249,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001529-1581623943_249.jpg,,00001/frame001529-1581623943_249/pred_traversable.png,no_boxes
00001,frame001530-1581623943_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001530-1581623943_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001530-1581623943_350.png,00001/frame001530-1581623943_350/pred_traversable.png,no_boxes
00001,frame001531-1581623943_450,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001531-1581623943_450.jpg,,00001/frame001531-1581623943_450/pred_traversable.png,no_boxes
00001,frame001532-1581623943_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001532-1581623943_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001532-1581623943_550.png,00001/frame001532-1581623943_550/pred_traversable.png,no_boxes
00001,frame001533-1581623943_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001533-1581623943_649.jpg,,00001/frame001533-1581623943_649/pred_traversable.png,no_boxes
00001,frame001534-1581623943_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001534-1581623943_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001534-1581623943_749.png,00001/frame001534-1581623943_749/pred_traversable.png,no_boxes
00001,frame001535-1581623943_850,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001535-1581623943_850.jpg,,00001/frame001535-1581623943_850/pred_traversable.png,no_boxes
00001,frame001536-1581623943_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001536-1581623943_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001536-1581623943_950.png,00001/frame001536-1581623943_950/pred_traversable.png,no_boxes
00001,frame001537-1581623944_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001537-1581623944_049.jpg,,00001/frame001537-1581623944_049/pred_traversable.png,no_boxes
00001,frame001538-1581623944_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001538-1581623944_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001538-1581623944_149.png,00001/frame001538-1581623944_149/pred_traversable.png,no_boxes
00001,frame001539-1581623944_249,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001539-1581623944_249.jpg,,00001/frame001539-1581623944_249/pred_traversable.png,no_boxes
00001,frame001540-1581623944_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001540-1581623944_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001540-1581623944_349.png,00001/frame001540-1581623944_349/pred_traversable.png,no_boxes
00001,frame001541-1581623944_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001541-1581623944_449.jpg,,00001/frame001541-1581623944_449/pred_traversable.png,no_boxes
00001,frame001542-1581623944_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001542-1581623944_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001542-1581623944_549.png,00001/frame001542-1581623944_549/pred_traversable.png,no_boxes
00001,frame001543-1581623944_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001543-1581623944_649.jpg,,00001/frame001543-1581623944_649/pred_traversable.png,no_boxes
00001,frame001544-1581623944_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001544-1581623944_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001544-1581623944_749.png,00001/frame001544-1581623944_749/pred_traversable.png,no_boxes
00001,frame001545-1581623944_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001545-1581623944_849.jpg,,00001/frame001545-1581623944_849/pred_traversable.png,no_boxes
00001,frame001546-1581623944_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001546-1581623944_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001546-1581623944_950.png,00001/frame001546-1581623944_950/pred_traversable.png,no_boxes
00001,frame001547-1581623945_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001547-1581623945_049.jpg,,00001/frame001547-1581623945_049/pred_traversable.png,no_boxes
00001,frame001548-1581623945_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001548-1581623945_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001548-1581623945_149.png,00001/frame001548-1581623945_149/pred_traversable.png,no_boxes
00001,frame001549-1581623945_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001549-1581623945_250.jpg,,00001/frame001549-1581623945_250/pred_traversable.png,no_boxes
00001,frame001550-1581623945_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001550-1581623945_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001550-1581623945_349.png,00001/frame001550-1581623945_349/pred_traversable.png,no_boxes
00001,frame001551-1581623945_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001551-1581623945_449.jpg,,00001/frame001551-1581623945_449/pred_traversable.png,no_boxes
00001,frame001552-1581623945_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001552-1581623945_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001552-1581623945_549.png,00001/frame001552-1581623945_549/pred_traversable.png,no_boxes
00001,frame001553-1581623945_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001553-1581623945_649.jpg,,00001/frame001553-1581623945_649/pred_traversable.png,no_boxes
00001,frame001554-1581623945_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001554-1581623945_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001554-1581623945_749.png,00001/frame001554-1581623945_749/pred_traversable.png,no_boxes
00001,frame001555-1581623945_850,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001555-1581623945_850.jpg,,00001/frame001555-1581623945_850/pred_traversable.png,no_boxes
00001,frame001556-1581623945_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001556-1581623945_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001556-1581623945_949.png,00001/frame001556-1581623945_949/pred_traversable.png,no_boxes
00001,frame001557-1581623946_050,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001557-1581623946_050.jpg,,00001/frame001557-1581623946_050/pred_traversable.png,no_boxes
00001,frame001558-1581623946_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001558-1581623946_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001558-1581623946_150.png,00001/frame001558-1581623946_150/pred_traversable.png,no_boxes
00001,frame001559-1581623946_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001559-1581623946_250.jpg,,00001/frame001559-1581623946_250/pred_traversable.png,no_boxes
00001,frame001560-1581623946_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001560-1581623946_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001560-1581623946_349.png,00001/frame001560-1581623946_349/pred_traversable.png,no_boxes
00001,frame001561-1581623946_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001561-1581623946_449.jpg,,00001/frame001561-1581623946_449/pred_traversable.png,no_boxes
00001,frame001562-1581623946_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001562-1581623946_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001562-1581623946_550.png,00001/frame001562-1581623946_550/pred_traversable.png,no_boxes
00001,frame001563-1581623946_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001563-1581623946_649.jpg,,00001/frame001563-1581623946_649/pred_traversable.png,no_boxes
00001,frame001564-1581623946_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001564-1581623946_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001564-1581623946_749.png,00001/frame001564-1581623946_749/pred_traversable.png,no_boxes
00001,frame001565-1581623946_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001565-1581623946_849.jpg,,00001/frame001565-1581623946_849/pred_traversable.png,no_boxes
00001,frame001566-1581623946_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001566-1581623946_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001566-1581623946_950.png,00001/frame001566-1581623946_950/pred_traversable.png,no_boxes
00001,frame001567-1581623947_050,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001567-1581623947_050.jpg,,00001/frame001567-1581623947_050/pred_traversable.png,no_boxes
00001,frame001568-1581623947_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001568-1581623947_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001568-1581623947_149.png,00001/frame001568-1581623947_149/pred_traversable.png,no_boxes
00001,frame001569-1581623947_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001569-1581623947_250.jpg,,00001/frame001569-1581623947_250/pred_traversable.png,no_boxes
00001,frame001570-1581623947_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001570-1581623947_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001570-1581623947_349.png,00001/frame001570-1581623947_349/pred_traversable.png,no_boxes
00001,frame001571-1581623947_450,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001571-1581623947_450.jpg,,00001/frame001571-1581623947_450/pred_traversable.png,no_boxes
00001,frame001572-1581623947_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001572-1581623947_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001572-1581623947_549.png,00001/frame001572-1581623947_549/pred_traversable.png,no_boxes
00001,frame001573-1581623947_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001573-1581623947_649.jpg,,00001/frame001573-1581623947_649/pred_traversable.png,no_boxes
00001,frame001574-1581623947_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001574-1581623947_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001574-1581623947_750.png,00001/frame001574-1581623947_750/pred_traversable.png,no_boxes
00001,frame001575-1581623947_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001575-1581623947_849.jpg,,00001/frame001575-1581623947_849/pred_traversable.png,no_boxes
00001,frame001576-1581623947_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001576-1581623947_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001576-1581623947_950.png,00001/frame001576-1581623947_950/pred_traversable.png,no_boxes
00001,frame001577-1581623948_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001577-1581623948_049.jpg,,00001/frame001577-1581623948_049/pred_traversable.png,no_boxes
00001,frame001578-1581623948_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001578-1581623948_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001578-1581623948_149.png,00001/frame001578-1581623948_149/pred_traversable.png,no_boxes
00001,frame001579-1581623948_249,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001579-1581623948_249.jpg,,00001/frame001579-1581623948_249/pred_traversable.png,ok
00001,frame001580-1581623948_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001580-1581623948_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001580-1581623948_350.png,00001/frame001580-1581623948_350/pred_traversable.png,no_boxes
00001,frame001581-1581623948_450,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001581-1581623948_450.jpg,,00001/frame001581-1581623948_450/pred_traversable.png,no_boxes
00001,frame001582-1581623948_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001582-1581623948_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001582-1581623948_549.png,00001/frame001582-1581623948_549/pred_traversable.png,ok
00001,frame001583-1581623948_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001583-1581623948_649.jpg,,00001/frame001583-1581623948_649/pred_traversable.png,ok
00001,frame001584-1581623948_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001584-1581623948_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001584-1581623948_749.png,00001/frame001584-1581623948_749/pred_traversable.png,no_boxes
00001,frame001585-1581623948_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001585-1581623948_849.jpg,,00001/frame001585-1581623948_849/pred_traversable.png,no_boxes
00001,frame001586-1581623948_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001586-1581623948_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001586-1581623948_949.png,00001/frame001586-1581623948_949/pred_traversable.png,no_boxes
00001,frame001587-1581623949_049,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001587-1581623949_049.jpg,,00001/frame001587-1581623949_049/pred_traversable.png,no_boxes
00001,frame001588-1581623949_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001588-1581623949_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001588-1581623949_150.png,00001/frame001588-1581623949_150/pred_traversable.png,no_boxes
00001,frame001589-1581623949_249,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001589-1581623949_249.jpg,,00001/frame001589-1581623949_249/pred_traversable.png,no_boxes
00001,frame001590-1581623949_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001590-1581623949_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001590-1581623949_350.png,00001/frame001590-1581623949_350/pred_traversable.png,no_boxes
00001,frame001591-1581623949_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001591-1581623949_449.jpg,,00001/frame001591-1581623949_449/pred_traversable.png,no_boxes
00001,frame001592-1581623949_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001592-1581623949_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001592-1581623949_549.png,00001/frame001592-1581623949_549/pred_traversable.png,no_boxes
00001,frame001593-1581623949_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001593-1581623949_649.jpg,,00001/frame001593-1581623949_649/pred_traversable.png,no_boxes
00001,frame001594-1581623949_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001594-1581623949_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001594-1581623949_749.png,00001/frame001594-1581623949_749/pred_traversable.png,no_boxes
00001,frame001595-1581623949_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001595-1581623949_849.jpg,,00001/frame001595-1581623949_849/pred_traversable.png,no_boxes
00001,frame001596-1581623949_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001596-1581623949_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001596-1581623949_949.png,00001/frame001596-1581623949_949/pred_traversable.png,no_boxes
00001,frame001597-1581623950_050,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001597-1581623950_050.jpg,,00001/frame001597-1581623950_050/pred_traversable.png,no_boxes
00001,frame001598-1581623950_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001598-1581623950_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001598-1581623950_149.png,00001/frame001598-1581623950_149/pred_traversable.png,no_boxes
00001,frame001599-1581623950_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001599-1581623950_250.jpg,,00001/frame001599-1581623950_250/pred_traversable.png,no_boxes
00001,frame001600-1581623950_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001600-1581623950_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001600-1581623950_350.png,00001/frame001600-1581623950_350/pred_traversable.png,no_boxes
00001,frame001601-1581623950_449,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001601-1581623950_449.jpg,,00001/frame001601-1581623950_449/pred_traversable.png,no_boxes
00001,frame001602-1581623950_550,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001602-1581623950_550.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001602-1581623950_550.png,00001/frame001602-1581623950_550/pred_traversable.png,no_boxes
00001,frame001603-1581623950_649,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001603-1581623950_649.jpg,,00001/frame001603-1581623950_649/pred_traversable.png,no_boxes
00001,frame001604-1581623950_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001604-1581623950_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001604-1581623950_749.png,00001/frame001604-1581623950_749/pred_traversable.png,no_boxes
00001,frame001605-1581623950_849,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001605-1581623950_849.jpg,,00001/frame001605-1581623950_849/pred_traversable.png,no_boxes
00001,frame001606-1581623950_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001606-1581623950_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001606-1581623950_949.png,00001/frame001606-1581623950_949/pred_traversable.png,no_boxes
00001,frame001607-1581623951_050,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001607-1581623951_050.jpg,,00001/frame001607-1581623951_050/pred_traversable.png,no_boxes
00001,frame001608-1581623951_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001608-1581623951_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001608-1581623951_150.png,00001/frame001608-1581623951_150/pred_traversable.png,no_boxes
00001,frame001609-1581623951_250,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001609-1581623951_250.jpg,,00001/frame001609-1581623951_250/pred_traversable.png,no_boxes
00001,frame001610-1581623951_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001610-1581623951_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001610-1581623951_349.png,00001/frame001610-1581623951_349/pred_traversable.png,no_boxes
00001,frame001611-1581623951_450,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001611-1581623951_450.jpg,,00001/frame001611-1581623951_450/pred_traversable.png,no_boxes
00001,frame001612-1581623951_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001612-1581623951_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001612-1581623951_549.png,00001/frame001612-1581623951_549/pred_traversable.png,no_boxes
00001,frame001613-1581623951_650,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001613-1581623951_650.jpg,,00001/frame001613-1581623951_650/pred_traversable.png,no_boxes
00001,frame001614-1581623951_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame001614-1581623951_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame001614-1581623951_750.png,00001/frame001614-1581623951_750/pred_traversable.png,no_boxes
